created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,,,,,,,,,,,,
12-06-2021,119,119,4,2,,1,"ALAM SUTERA, TANGERANG",SHM,2200,,2200,https://www.rumah123.com/properti/tangerang/hos9291775/,"Lokasi dekat dengan Stasiun Serpong, Stasiun Rawa Buntu, Terminal Shuttle Bus BSD, Xtrans BSD, Terminal Intermoda BSD, Summarecon Serpong, AEON Mall, Pasar Modern BSD,
IKEA Alam Sutera, Living World Alam Sutera, Mall Alam Sutera, The Breeze, Mall Teraskota, ITC BSD",,,,,,,,,,,,
12-06-2021,90,72,2,1,,1,"GRAHA RAYA, TANGERANG",SHM,2200,Utara,600,https://www.rumah123.com/properti/tangerang/hos9291327/,"Perumahan Griya/Bintaro/Bsd, dekat tol Bintaro atau Alam Sutera
Sekolah International, Rumah Sakit Pusat Perbelanjaan",,,,,,,,,,,,
12-06-2021,250,360,5,4,1,1,"BENDA, TANGERANG",SHM,4400,Timur,2900,https://www.rumah123.com/properti/tangerang/hos9291297/,"Memiliki lantai granit, 1 gudang, Water heater, 3 unit AC, dan 2 exhaust fan",,,,,,,,,,,,
12-06-2021,144,117,3,3,,1,"BANJAR WIJAYA, TANGERANG",SHM,2200,Utara,1950,https://www.rumah123.com/properti/tangerang/hos9291250/,"Lokasi rumah berada di boulevard perum banjar wijaya, Lingkungan rumah yang sudah padat penghuni, memiliki keamanan, Lokasi rumah dekat dengan pasar modern banjar wijaya,
Lokasi rumah dekat dengan pasar modern banjar wijaya, memiliki club house, di dalamnya ada kolam renang, tennis, tennis meja, bulutangkis, jogging track, taman bermain anak, memiliki pasar modern, ada tempat ibadah.",,,,,,,,,,,,
12-06-2021,96,75,3,2,,2,"CILEDUG, TANGERANG",SHM,2200,Barat,600,https://www.rumah123.com/properti/tangerang/hos9291208/,"dekat dengan akses tol bsd, stasiun rawa buntu dll.",,,,,,,,,,,,
12-06-2021,60,48,3,2,,,"SERPONG, TANGERANG SELATAN",SHM,2200,Tenggara,600,https://rumahdijual.com/bintaro/11733088-rumah-mewah-harga-termurah-2lt-600jtaan-dkt-nusa-loka.html,"memiliki type hunian boston village, berdiri dilokasi berkembang dan strategis, memiliki promo yaitu: Free Biaya Surat Surat, AC, dan Canopy
Hub : arifin",,,,,,,,,,,,
12-06-2021,276,441,4,4,2,2,"BSD CITY, TANGERANG",,11000,Timur Laut,13000,https://www.rumah123.com/properti/tangerang/hos9124638/,"Miliki Hunian Eksklusif dengan akses langsung ke Botanical Club 10 Ha dan seberang dengan country club, fitur termewah dan fasilitas terbaik
Private Lift By Mitsubhisi 200 kg, AC, Smart Home System, Imported Marmer, 11.000 Wat, Security 24 Jam + CCTV, Masih banyak benefit lainnya",,,,,,,,,,,,
12-06-2021,160,120,3,2,,1,"BSD, TANGERANG",SHM,2200,,1200,https://www.rumah123.com/properti/tangerang/hos9292593/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,224,184,3,3,,,"BSD, TANGERANG",SHM,2200,,1250,https://www.rumah123.com/properti/tangerang/hos9292607/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,90,108,3,2,,1,"CIPONDOH, TANGERANG",SHM,2200,Selatan,1550,https://www.rumah123.com/properti/tangerang/hos9292601/,"Akses Toll karang tengah, Cluster, Dekat Royal Mandaya Hospital, Ramai",,,,,,,,,,,,
12-06-2021,216,140,3,2,,4,"BSD, TANGERANG",SHM,2200,,1700,https://www.rumah123.com/properti/tangerang/hos9292599/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,189,100,3,2,,1,"BSD, TANGERANG",SHM,2200,,1800,https://www.rumah123.com/properti/tangerang/hos9292626/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,265,100,3,2,,2,"BSD, TANGERANG",SHM,2200,,2400,https://www.rumah123.com/properti/tangerang/hos9292585/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,162,180,3,3,,1,"BSD, TANGERANG",HGB,2200,Timur,1490,https://www.rumah123.com/properti/tangerang/hos9292516/,"Dijual SECARA LELANG
Rumah 2 lantai di PROVENCE PARKLAND BSD dengan lingkungan yang sangat tenang dan nyaman terletak di tengah kota BSD serta akses yang mudah dicapai melalui TOL Bsd.
Dekat dengan :
Pusat Onderdil mobil autopart BSD, RS eka hospital, RS medika BSD, ITC BSD, Teras Kota, Ocean Park, Pasar modern BSD, dan masih banyak lagi tempat tempat publik yang dekat.",,,,,,,,,,,,
12-06-2021,90,125,3,2,,,"BSD CITY, TANGERANG",SHM,2200,,1600,https://www.rumah123.com/properti/tangerang/hos9292515/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,144,130,3,2,,1,"BSD, TANGERANG",SHM,2200,,1250,https://www.rumah123.com/properti/tangerang/hos9292615/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,84,85,3,2,,1,"BSD EMINENT, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Utara,2050,https://www.rumah123.com/properti/tangerang/hos9292494/,"PPJB siap AJB, luas tanah 84m², luas bangunan 85m², kamar tidur 3, kamar mandi 2, hadap Utara
",,,,,,,,,,,,
12-06-2021,155,100,3,2,,1,"BSD, TANGERANG",SHM,2200,,1050,https://www.rumah123.com/properti/tangerang/hos9292559/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,
12-06-2021,534,1000,5,6,6,2,"BSD, TANGERANG",SHM,16500,,15500,https://www.rumah123.com/properti/tangerang/hos9292705/,"New Home
RUMAH MEWAH TAMAN TIRTA GOLF BSD, Lt/lb: 534/1000, 3lantai, Daya Listrik: 16500w, KT/KM: 5+3KT, 6+2KM, Garasi: 6mobil + 2carport, Swimming pool, ada akses lift, ruangan jenset, ruangan GYM, open 15.5M, (Ea)
Hubungi:
Novi Zhu
Era fiesta suvarna sutera",,,,,,,,,,,,
12-06-2021,128,88,3,3,,1,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Tenggara,95,https://www.rumah123.com/properti/tangerang/hos9292518/,"Hi Direct Buyer...
Dijual Rumah The Icon BSD City
Spesifikasi: Lt 128 m2 ( 8 x 18 ), Lb 88 m2, Kt 3+1, Km 3+1, Posisi Badan, Hadap Selatan, Surat PPJB, Harga 2.2M Nego
",,,,,,,,,,,,
12-06-2021,105,45,2,1,,2,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Selatan,1550,https://www.rumah123.com/properti/tangerang/hos9292474/,"PPJB, Luas tanah 105m², Luas bangunan 45m², Kamar tidur 2, Kamar mandi 1, Canopi tinggi Alderon, Hadap Selatan, Halaman belakang sudah di plur",,,,,,,,,,,,
12-06-2021,205,298,4,4,2,2,"BSD CITY, TANGERANG",SHM,4400,,4700,https://www.rumah123.com/properti/tangerang/hos9292736/,"Rumah Baru di The Green Cluster Vineyard BSD City
Akses mudah dan strategis dekat pintu tol Jorr, stasiun KRL Rawabuntu, dan dekat ke semua fasilitas terbaik di BSD City
Luas Tanah 205m², Luas Bangunan 298m², Type Hook, Kamar tidur 4+1, Kamar mandi 4+1, Garasi + carport 2 mobil, Ppjb siap ajb, Harga 4,7M nego
Hubungi TLP/WA ke 083879903xxx",,,,,,,,,,,,
12-06-2021,128,88,3,3,,1,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Selatan,2200,https://www.rumah123.com/properti/tangerang/hos9292456/,"Hi Direct Buyer...
Dijual Rumah The Icon BSD City
Spesifikasi: Lt 128 m2 ( 8 x 18 ), Lb 88 m2, Kt 3+1, Km 3+1, Posisi Badan, Hadap Selatan, Surat PPJB, Harga 2.2M Nego
",,,,,,,,,,,,
12-06-2021,96,138,4,3,,,"BSD THE ICON, TANGERANG",SHM,,,2300,https://www.rumah123.com/properti/tangerang/hos9292234/,"SHM, LT 96, LB 138, KT 4+1, KM 3+1, Bonus kitchen set + bathup+smart doorlock+smart wall switch",,,,,,,,,,,,
12-06-2021,295,272,4,3,,2,"BSD DELATINOS, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Utara,5500,https://www.rumah123.com/properti/tangerang/hos9292268/,"Rumah bagus terletak di BSD City dengan lingkungan yang asri dan tertata rapi.
Lokasi mudah terjangkau, dekat dengan sekolah, universitas, stasiun kereta api, pasar modern dan Mall AEON
Informasi lebih detail hubungi:
Wanda (Victory Property)
0816 116 86 74 (WA/Call/SMS)
0813 171 xxx 73 (WA/Call/SMS)",,,,,,,,,,,,
12-06-2021,96,138,4,3,,1,"BSD THE ICON, TANGERANG",SHM,2200,,2300,https://www.rumah123.com/properti/tangerang/hos9292204/,"Dijual
Rumah Brand New, Lokasi di BSD, The Icon Cluster Eastern Cosmo, Strategis, dekat ke kawasan Green Office Park yang didalamnya ada Gedung Sinarmasland, Grha Unilever, Campus Traveloka, dan banyak perusahaan terkemuka lainnya, Akses mudah, dekat ke akses tol dan stasiun/pasar intermoda
Luas Tanah 96m², Luas Bangunan 138m², Kamar Tidur 4+1, Kamar Mandi 3+1, Bonus kitchen set + bathtub+smart doorlock+smart wall switch, SHM, Harga negotiable
Untuk janji survey dan info property lainnya silahkan menghubungi kami L.J.Hooker Serpong dengan Sonya, 087778502xxx",,,,,,,,,,,,
12-06-2021,60,48,3,2,2,2,"BSD CITY, TANGERANG",SHM,2200,Selatan,600,https://www.rumah123.com/properti/tangerang/hos9292015/,"BOSTON VILLAGE BSD- BINTARO
Akses 100 Meter dari Pintu Stasiun KA.RAWABUNTU, Rumah 2 lantai dengan konsep bangunan dari perpaduan antara Classic dan Modern yang jarang dimiliki developer lain,
Cluster ini lokasinya berada di kawasan sekitaran bsd dan dibangun oleh PT.PADJAJARAN MATARAM PROPERTY yaitu developer yang sangat aman dan terpercaya di wilayah tangerang selatan. Mengapa terpercaya?Karena kita memberikan bukti bukan janji
Jamin lokasi kami juga lengkap dengan kebutuhan anda.",,,,,,,,,,,,
12-06-2021,128,90,2,1,,1,"BSD DELATINOS, TANGERANG",SHM,1300,,1650,https://www.rumah123.com/properti/tangerang/hos9291994/,"Dijual cepat rumah standar di Delatinos BSD. Posisi di boulevard cluster, 2 jalur. Lingkungan cluster dengan keamanan 24 jam dan dilengkapi dengan berbagai fasilitas seperti sport center (Kolam renang, lapangan tenis, tempat gym), jogging track dan komersial area. Lokasi strategis dekat dengan pintu tol BSD, stasiun kereta api (rawa buntu). 15 menit ke The Breeze, AEON Mall dan ICE BSD. 10 menit ke Eka Hospital, Sekolah dan Perbankan, 15 menit ke pasar modern BSD. Berikut spesifikasinya:
Lt / Lb : 128 / 90, Kt / Km : 2 / 1, Surat SHM, Harga Rp. 1.65 Milyar Nego
More Detail:
Linda - Ray White Serpong BSD
081315293xxx",,,,,,,,,,,,
12-06-2021,385,380,5,5,,2,"BSD, TANGERANG",HGB,,,5900,https://www.rumah123.com/properti/tangerang/hos9291967/,"The Green Cluster Manhattan Forum, Lt 385 LB 380 kt 5+1 km 5+1, Surat HGB, Harga 6,2 M NEGO, Turun jadi 5,9M, HubungiNovie Realita - Era Fiesta 0812 90537725",,,,,,,,,,,,
12-06-2021,184,125,3,2,,,"BSD NUSALOKA, TANGERANG",SHM,,,1950,https://www.rumah123.com/properti/tangerang/hos8755981/,"Spec : LT 184 MÂ², LB +/- 125 MÂ², KT 3+1, KM 2+1, SHM, Hadap Barat, Bentuk Tanah lebar di belakang, Depan Taman, Lantai Roman Granite 60x120, Kitchen set, Strategis dekat Toll & Pasar Modern BSD, Harga--> 1.95 Nett, Hub. : IRMA - MB PRO BSD 085716434xxx",,,,,,,,,,,,
12-06-2021,105,105,2,2,,1,"BSD THE GREEN, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Utara,2300,https://www.rumah123.com/properti/tangerang/hos9291954/,"DIJUAL Rumah 2 Lantai Bangunan Standart, Posisi dpn Taman, Bsd The Green, Lt 105 Lb 105, Kt 2 Km 2, Ac, wheater,gorden, Listrik 2200watt, Air Pam, PPJB, Harga Rp 2,( nego )
Info survey hubungi agen :Shary 081287898xxx",,,,,,,,,,,,
12-06-2021,320,225,3,3,1,1,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",4400,Barat Daya,5300,https://www.rumah123.com/properti/tangerang/hos9291935/,"Rumah cluster, siap huni, bersih terawat, lingungan asri The ICON. Dekat dengan AEON Mall, Universitas Prasetiya Mulya dan Atmajaya, Sinar Mas World Academy, BSD Green Office Park, Indonesia Convention Exhibition (ICE), stasiun kereta Rawa Buntu dan stasiun kereta Serpong
Informasi lebih detail hubungi:
Wanda (Victory Property)
0816 116 86 74 (WA/Call/SMS)
0813 171 xxx 73 (WA/Call/SMS)",,,,,,,,,,,,
12-06-2021,385,380,5,5,,2,"BSD THE GREEN, TANGERANG",HGB,,,5900,https://www.rumah123.com/properti/tangerang/hos9291913/,"FOR SALE
The Green Cluster Manhattan Forum, Lt 385 LB 380 kt 5+1 km 5+1, Surat HGB, Harga 6,2 M nego, Turun jadi 5,9M, iwan, 0878 726 7xxx6, ERA Fiesta alsut",,,,,,,,,,,,
12-06-2021,625,500,5,3,,2,"BSD, TANGERANG",SHM,5500,,12500,https://www.rumah123.com/properti/tangerang/hos9291880/,"Di Jual Rumah di Bsd, Aman dan Nyaman, Komplek The Green, BSD Serpong",,,,,,,,,,,,
12-06-2021,300,255,5,5,2,2,"BSD, TANGERANG",SHM,4400,,6500,https://www.rumah123.com/properti/tangerang/hos9291797/,"DIJUAL rumah siap huni di GREEN COVE @ BSD CITY, LT 300 (12x25), LB 255, KT 4+1, KM 4+1, SHM, Garasi + Carport 1 mobil, Listrik 4,400, Hadap Selatan, Furnish : AC 5 unit, Water Heater 3 unit, Kitchen Set, Kompor Gas, Kulkas 2 pintu, H. Jual Rp. 6,5 Milyar (nego)",,,,,,,,,,,,
12-06-2021,534,1000,8,8,6,6,"BSD, TANGERANG",SHM,16500,,15500,https://www.rumah123.com/properti/tangerang/hos9291764/,"Dijual rumah brand new TAMAN TIRTA GOLF BSD
Lt/lb: 534/1000, Daya Listrik: 16500w, KT: 5+3, Km 6+2, Garasi: 6mobil, 2carport, Swimming pool, SHM, HARGA 15,5M",,,,,,,,,,,,
12-06-2021,162,153,3,3,,1,"BSD PROVANCE PARKLAND, TANGERANG",SHM,,Tenggara,2410,https://www.rumah123.com/properti/tangerang/hos9291752/,"Dibawah pasaran, Rumah Lelang, Perumahan provence parkland blok A., BSD city, LT 162m², LB 153m², 2 lantai, 3 +1 kamar tidur, 3 +1 kamar mandi, Harga sudah termasuk : Harga limit, BPHTB, Bea lelang, BN Sertifikat, Tunggakan PBB, Succes fee, B. Pemenangan Lelang, B Pengosongan /kerohiman, Harga Paket all in biaya Rp. 2.415.377.xxx, CASH ONLY, Pasaran kisaran 2,7m, Era Star, Hub.
Owen Lie, No tlp 0811 573 xxx",,,,,,,,,,,,
12-06-2021,90,100,3,3,,,"BSD NUSALOKA, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Timur,1600,https://www.rumah123.com/properti/tangerang/hos9291734/,"Di jual, Rumah baru, Nusa loka park BSD city, Row jalan 9, Kitchen set, Halaman belakang, Belakang rumah taman, Fengsui Timur, Spesifikasi, Lt lb : 90 / 100, Kt km : 3 / 3, Surat : ppjb, Harga : 1.6m nego",,,,,,,,,,,,
12-06-2021,96,110,3,3,,2,"BSD CITY, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",4400,Utara,2600,https://www.rumah123.com/properti/tangerang/hos9291658/,"Dijual cepat Rumah baru di bsd city, LT: 96(8×12) , LB: 110 , KT: 3+1, KM: 3+1, Rp. 2.6 miliar, unFurnished, (Cluster amarine Kawasan The Mozia BSD City), Rumah siap huni dengan konsep modern dan pohon yang rindang , membuat Cluster the Mozia nyaman untuk di huni.Selain Itu Lokasi Cluster Mozia Sendiri Berada di Tengah Pusat Kota BSD CITY serta Dekat Dengan Fasilitas Yang Telah Tumbuh Antara Lain : Aeon mall, Ice conference, Qbic, Kampus atma jaya, sekolah Al azhar dll,  Hotel Ocean Park, Toll BSD, Stasiun krl Cisauk, Cash/kpr, Harga negotiable, Murti Hp.0852-15138532",,,,,,,,,,,,
12-06-2021,60,70,3,3,,2,"BSD, TANGERANG",SHM,2200,,1350,https://www.rumah123.com/properti/tangerang/hos9291685/,"Hunian mewah Harga murah lokasi strategis dan bebas Banjir, dekat dengan perkantoran, sarana umum, stasiun, Pintu Tol ,sekolah. Harga Di Jamin murah cara bayar fleksibel. Dapatkan segera unitnya sebelum ke Habisan.",,,,,,,,,,,,
12-06-2021,474,500,6,5,4,2,"BSD DE PARK, TANGERANG",SHM,23000,Utara,12500,https://www.rumah123.com/properti/tangerang/hos9291673/,"LT 474, LB +/- 500 (full renovated), KT 6+2, KM 4+1, Powder Room 1, Full Furnish (kecuali grand piano), Furniture branded, Kitchen Set by Matric Kitchen, Fasilitas : Swimming Pool,  Garasi (2 cars),  Carport (2 cars), Basement, Service Area, Laundry Area, Garden spesial design,dinding batu alam paras Bali, PLN 23.000 VA, Hadap UTARA, FOR SALE 12,5M !!!",,,,,,,,,,,,
12-06-2021,250,380,6,4,1,1,"BSD, TANGERANG",SHM,5500,Barat,5050,https://www.rumah123.com/properti/tangerang/hos9291618/,"Rumah di kawasan BSD, Luas tanah : 250 m2, Luas bangunan : 380 m2, Kamar tidur : 6 + 1, Kamar mandi : 4 + 2, Listrik 5.500 w, Carport 1, 2 lantai, Hadap Barat, Surat SHM, Sewa : 200 jt / nego, Harga : 5.050 M / nego, Yati Gading Pro 085882195xxx",,,,,,,,,,,,
12-06-2021,385,380,5,5,,,"BSD CITY, TANGERANG",HGB,,,5900,https://www.rumah123.com/properti/tangerang/hos9291586/,"FOR SALE, The Green Cluster Manhattan Forum, Lt 385 LB 380 kt 5+1 km 5+1, Surat HGB, Harga 6,2 M negoTurun jadi 5,9M, LENNY G, ERA Fiesta BSD, 081390207xxx",,,,,,,,,,,,
12-06-2021,180,220,3,3,,1,"BSD, TANGERANG",SHM,3300,Utara,3450,https://www.rumah123.com/properti/tangerang/hos9291462/,"Rumah Cantik Siap Huni Di BSD Tangerang Selatan. memiliki lokasi strategis dekat jalan raya Bintaro-BSD, 10 Menit ke Jalan Tol, dekat Stasiun Kereta Api Rawa Buntu dan Serpong, dekat Ke Rumah Sakit, Klinik, Apotik, Dekat ITC BSD, AEON Mall, Supermarket, Kuliner2, dekat Pasar Modern BSD, Akses tol BSD-Jakarta, BSD-Bandara, dekat Sekolah : SD, SMP, SMU, Kampus, dekat Rumah Sakit, Klinik, Apotik, keamanan 24 Jam, Bebas Banjir. Hubungi: Melda - Deasy, 0811135xxx",,,,,,,,,,,,
12-06-2021,78,125,4,2,,1,"BSD DUTA BINTARO, TANGERANG",SHM,1300,,950,https://www.rumah123.com/properti/tangerang/hos9291365/,"Rumah di jual cepat, Perumahan Duta Bintaro, Lokasi strategis, Dekat pintu toll alam sutera,ikea,mall alam sutera, Dekat RS insan permata,RS permata ibu,RS omni, Dekat pasar modern,sekolah,binus, LT 78M, Lb -+150M, Bangunan 2 lantai, Kamar 5, Kmr mandi 3, Sertifikat Hak Milik, Harga 950Jt, nfo Hub Linda",,,,,,,,,,,,
12-06-2021,160,110,3,1,,,"BSD CITY, TANGERANG",SHM,2200,Timur,2440,https://www.rumah123.com/properti/tangerang/hos9283633/,"Strategis dekat sekolah SD Raudah, sekolah Al Azhar, TK Solideo, Pasar modern, Rs Eka Hospital, tol Jakarta Serpong, stasiun Rawabuntu BSD, Ocean Park, AEON mall, ICE BSD, kampus Atmajaya, UMN, Prasetya Mulya.",,,,,,,,,,,,
12-06-2021,96,75,3,2,,,"BSD, TANGERANG",SHM,2200,Barat,600,https://www.rumah123.com/properti/tangerang/hos9291301/,"Green Grass Ciater Bsd City, Harga di atas type 60/50, Temukan Property Terbaik Anda Di Hunian 2 Lantai Modern ekslusif & Asri Di BSD CITY hunian yg sangat menguntungkan bagi para investor karena terletak di pusat kota modern BSD Tangsel dan Kita ada promo penghabisan stok unit segera survey langsung ke lokasi karena stok unit sangat terbatas, Type 96/75, Hard cash keras nego sampai dil, Limited Edition, Limited Stock, Show Unit Terbatas, 1000% Termurah di Kawasan Bsd City, Lokasi yang sangat super strategis & Terjangkau Semua Akses Bsd",,,,,,,,,,,,
12-06-2021,98,70,2,1,,,"BSD CITY, TANGERANG",SHM,2200,,1140,https://www.rumah123.com/properti/tangerang/hos9291199/,"LT:98 LB: 70, KT: 2 KM: 1, Listrik 2200 watt, Air PDAM, Legalitas SHM, Rumah sudah direnovasi, lahan belakang sudah dicor untuk dikembangkan. Lokasi depan taman. Cluster tertutup dipantau cctv dan akses masuk menggunakan kartu boomgate. Harga Rp. 1.140M nego",,,,,,,,,,,,
